Datum,waermebedarf_MWth,strompreis_EUR_MWh,grid_co2_kg_MWh,T_outdoor,T_ground,WRG1_T_K,WRG1_Q_cap,WRG2_T_K,WRG2_Q_cap,WRG3_T_K,WRG3_Q_cap,WRG4_T_K,WRG4_Q_cap,zone_01_demand_MWth,zone_02_demand_MWth,zone_03_demand_MWth,zone_04_demand_MWth,zone_05_demand_MWth,zone_06_demand_MWth,zone_07_demand_MWth,zone_08_demand_MWth,zone_09_demand_MWth,zone_10_demand_MWth,zone_11_demand_MWth,zone_12_demand_MWth,zone_13_demand_MWth,zone_14_demand_MWth,zone_15_demand_MWth,zone_16_demand_MWth,zone_17_demand_MWth,zone_18_demand_MWth,zone_19_demand_MWth,zone_20_demand_MWth,zone_21_demand_MWth,zone_22_demand_MWth,zone_23_demand_MWth
2023-03-21 23:00:00,58.84509141616493,60.0,389.6472381958992,7.886032299139533,10.0,286.70486666959243,5.0,287.71524102995744,3.5,278.5777293819842,4.2,287.05218210042165,3.8,2.823634918155202,2.6330477357973905,2.5420148951554826,2.2118195749272753,2.4999031316565814,3.244330417627274,2.8857945115711128,2.1837761552666497,2.378176944533544,2.48241097001401,1.8894833166100362,3.1750858601124663,2.9606179092769582,1.9579988948342124,2.1883068057935193,1.640239463221985,1.8649057871558032,3.6013191734393177,2.799837739753449,2.263026926649789,2.0608913733909535,2.383355097418626,1.5074567713132947
2023-03-22 00:00:00,54.91043490222512,60.0,400.0,7.124691841855378,10.0,283.4149585231346,5.0,288.2405912634238,3.5,283.4712291162172,4.2,288.03531804093825,3.8,3.1615696610824755,2.6969453609933134,1.8956756971142439,2.312301542864828,2.451999548033265,2.886705428945151,2.7462270724760365,2.2298055695116155,2.134894698940774,2.469356222184394,1.6998720831787726,3.1679449789848424,2.8425750707605197,2.0463658865184193,2.1371366674036443,1.7963337629069722,1.39100458446962,3.836995413970307,3.0865708302226746,2.1646150998761837,2.322283485000398,1.9763546025267398,1.363565421123031
2023-03-22 01:00:00,58.91160913953502,60.0,410.3527618041009,7.012269504574174,10.0,284.7705271170662,5.0,289.0288776681175,3.5,284.54173038777395,4.2,285.5485123736931,3.8,3.5528058114118504,2.89967838470113,1.89072426085507,2.537219443983142,2.2771557283258903,2.6789025871091043,2.7239067031307944,2.3548945992910078,2.3847984485046676,2.5190447712578177,1.9265437391867246,3.448897212725016,3.0609061351504603,2.149283959249518,2.411910516685845,1.9648920227210984,1.3643490943846193,3.7957410430024106,2.9158413852845566,2.4385561887910168,2.4682199910330276,2.1393224209112343,1.9799308967706988
2023-03-22 02:00:00,48.45063723977564,60.0,420.0,5.452352233806524,10.0,286.0099745579609,5.0,289.42322975617776,3.5,280.0428275084403,4.2,287.37353352895417,3.8,2.9678169006529687,2.506383941991621,1.5582703811916359,1.999362021929323,2.0113981886685934,2.4828564512532996,2.500956723451247,2.051852702577862,1.924897037784401,2.0864303640165502,1.7829268278727357,2.875986883796446,2.7493278269290324,1.6516787045942958,1.9416384089744725,1.5213017857177527,1.270654501250962,3.0622098132566764,2.392316992793244,1.8832016270605225,2.2173942981194106,1.8173617113147835,1.364965937789648
2023-03-22 03:00:00,57.05475626093806,60.0,428.2842712474619,5.018190419325527,10.0,286.73151038834027,5.0,285.75071581632426,3.5,285.2875080864139,4.2,285.4892341352934,3.8,3.3208275697974736,2.938220492555724,1.792797607358889,2.3893786357225606,2.4739699567455116,2.780851419523638,2.910600506752557,2.168532518984783,2.0821376212536276,2.552473702783186,2.0210116466586694,3.645814955298218,3.056278227448471,2.0168691229619964,2.2906453515793346,1.9029550765868488,1.4836599603049858,3.4729326373805764,2.945819198970415,2.4254381670505545,2.332394241082293,2.0825445845402646,1.7273449834321906
2023-03-22 04:00:00,55.21761767059543,65.0,434.6410161513775,4.705872043504954,10.0,282.5994071858884,5.0,284.9317716585288,3.5,283.6769928149888,4.2,285.7769643940161,3.8,3.1575943888872477,2.8227646256176375,1.8065268920420448,2.277882925627893,2.5342795224793435,2.6805094033668118,2.652905550603095,2.395848228009781,1.8894165074271763,2.5129887649508875,1.894883052477384,3.20648325791446,3.057492024303177,1.819331128985872,2.2639286651777324,1.8829610091346565,1.5020504592682198,3.6714452251876697,2.969536020136613,2.3808630342411217,2.4060102969493724,2.2795942224811623,1.562598238759837
2023-03-22 05:00:00,56.5921762945034,72.23542864692438,438.6370330515628,4.195527082710974,10.0,284.3309975283181,5.0,290.555353643797,3.5,282.1694241721984,4.2,284.1866778063036,3.8,3.5730995890198893,2.7687175797926136,1.8619428588217721,2.247606413059129,2.3836165639598694,2.8084439232275824,3.1885521100358933,2.484121658097619,2.3136706744455817,2.486442880009721,1.8977950861491901,3.341697548888509,3.0316993483540995,1.8071427379358351,2.1826978739580487,1.8869538536510362,1.5172040455222937,3.6762145114026548,3.09661837882026,2.119560884242579,2.5563972327244797,2.246923736393772,1.5134822145853521
2023-03-22 06:00:00,60.27528232960651,80.0,440.0,3.776783192724736,10.0,284.0501093776781,5.0,288.6646280239592,3.5,284.26556373221257,4.2,285.1535335077782,3.8,3.861873320821479,2.784359428297399,2.04240640095657,2.3738629425247426,2.468092885155631,3.049310580868558,3.0081259363922,2.474790797778042,2.479014526045451,2.6432199549642066,1.9646803978406695,3.3593143003581734,3.0776856722609898,1.9610766607072192,2.251869898826128,1.8517183347901853,1.6439719413968845,3.9346905130248127,3.285064336679541,2.2249747827148463,2.4569131653191834,2.383582261752932,1.6098331647977657
2023-03-22 07:00:00,56.11106301867007,87.76457135307562,438.6370330515628,4.199267517581949,10.0,283.6933415348525,5.0,286.5030269268869,3.5,287.5413857156088,4.2,284.29663078876735,3.8,3.469377464883653,2.8415620772491215,1.9005689094223495,2.1429141662450495,2.6079399254862308,2.8472699417570855,2.536998807330701,2.1644341136794574,2.2795456296845593,2.4545314301411407,1.9125667803915838,3.257202270954502,2.9662838623379084,1.9956652733010503,2.3434550905771494,1.955152765208123,1.452285845175881,3.6603640793166563,2.930606854666681,2.1192716101950477,2.3736476993290556,2.287171895591155,1.6516488846439121
2023-03-22 08:00:00,64.23114839256871,95.0,434.6410161513775,4.93873966357657,10.0,288.5309084805622,5.0,291.10230395104503,3.5,283.363732510117,4.2,285.0482534940453,3.8,3.8022933009748177,3.2708001853682136,1.8512768475540684,2.8382921267490806,2.8193983466743897,3.392064204874705,3.375225596458747,2.3783204972405163,2.52457061280673,2.8140697089884994,2.056417726591031,3.521043379257009,3.607268204478305,2.132932795665614,2.754520977209509,2.0424880109349264,1.8132840363027005,4.32482621748066,3.460212548325096,2.451976583397195,2.617053245362964,2.5329534946290977,2.002006262158041
2023-03-22 09:00:00,68.39492224736364,101.21320343559644,428.2842712474619,4.365422006734828,10.0,285.8099634219219,5.0,288.23134926858575,3.5,283.49644117260067,4.2,289.1072835932157,3.8,3.8686486990650026,2.9884157039230774,2.2107166203465196,2.77769277470696,3.0845809366032024,3.4444540763148246,3.596716432353444,2.983466174986099,2.6854005131952574,2.9966618427618616,2.502186530951897,3.6756408778982883,3.442762429248449,2.343087034657449,2.7554528963184497,2.2081713688689484,1.8575586725137085,4.624749902928619,3.4823965806638313,2.4399378951601123,2.8292700623411324,2.5927356208913683,1.7898216098862252
2023-03-22 10:00:00,74.37382995891683,105.98076211353316,420.0,5.566484837073438,10.0,282.4782320913299,5.0,290.3585943681276,3.5,282.0812782009195,4.2,285.1012022223361,3.8,4.201974414256127,3.536433904492375,2.5900939226909916,2.5311349709728743,2.9488419639932197,3.7591902167644333,3.689044844339866,3.380938438858165,2.941053373412771,3.0548813773505867,2.556995210476769,4.067852644356093,3.8787923204571673,2.539392685991466,2.6415984371832875,2.463710590755586,1.8729448590476563,5.459572123812429,4.0807991812752675,3.160133485377957,2.9644600054730277,2.7000668131660515,1.9933934487993874
2023-03-22 11:00:00,67.60383701924275,108.97777478867204,410.3527618041009,5.873482457222851,10.0,286.83572389410955,5.0,288.1350369628202,3.5,281.3003112610704,4.2,292.2647641296748,3.8,4.089056593026426,3.238556544012538,2.1537061003902087,2.831631912980709,2.9272954335783337,3.1948143661304926,3.5710370156397,2.8019366355083974,2.766314553212255,2.6860340647436596,2.339752147593467,3.907191708140203,3.589000830757333,2.602140067460802,2.6848092416332516,2.2469140248085027,1.865495288067661,4.59458125434386,3.1327861230937395,2.8485567273246373,2.828559394275801,2.3058038504503906,1.7352064490164314
2023-03-22 12:00:00,66.76602558842725,110.0,400.0,7.597523314462421,10.0,289.24431239402526,5.0,292.121495849764,3.5,284.6606716330885,4.2,287.9866358017618,3.8,4.017893366687004,3.332494694967037,2.298525469389158,2.7937006543152734,2.664981984923675,3.1773066943621746,3.2318234188036796,2.600669899710691,2.6366485635439547,2.75971434501511,2.1495862353816886,3.529193217430785,3.293420612820704,2.1141862245158225,2.522040198599672,2.346873289027968,1.8193268584687803,4.687151308558705,3.5455458685879115,2.632500918422181,2.8382874948349155,2.366109765200958,1.931084121765095
2023-03-22 13:00:00,67.66932704521632,108.97777478867204,389.6472381958992,7.014863682915675,10.0,287.06493052110227,5.0,291.51068168488644,3.5,281.2878323481823,4.2,287.36967224738976,3.8,4.268342729527474,3.2228392695939245,2.170302231373369,2.519886450415662,2.669379134103518,3.4871455735290695,3.367212750629083,2.645313940233553,2.7405790025164265,2.857387218304671,2.182288875808838,3.959341317237707,3.7066445626112245,2.297397972286208,2.6589243981732027,1.9812607952260628,1.6913620595010928,4.446559425744067,3.5339731711979003,2.7031025372145017,2.749014118073278,2.692024073283346,2.0096268467711385
2023-03-22 14:00:00,72.19922187955868,105.98076211353316,380.0,8.220539076364206,10.0,281.961260068092,5.0,287.50207170304185,3.5,283.1431324744388,4.2,285.28328443963755,3.8,4.394234720462923,3.57565179069314,2.3721863469130833,2.8419042320554113,3.135534016553318,3.7835957430270226,3.7413759713327543,3.1623055495290022,3.0589866077643153,3.223713992592436,2.295175299484763,4.182490053674481,3.8878271744459,2.542804881613398,2.8775962871266656,2.428493117105925,1.783132684393727,4.850521250931279,3.415315754473735,2.7133507612961716,3.056392661208258,2.872765007175483,2.0235592634718906
2023-03-22 15:00:00,68.2897832798075,101.21320343559644,371.7157287525381,9.309926281091904,10.0,284.0315318542675,5.0,289.9431419019087,3.5,282.0446851064698,4.2,288.400619758818,3.8,3.7228570281694635,3.3528287177968763,2.097845038020265,2.681865563520092,2.9758332932952256,3.4241392191851627,3.6308651542150847,2.848072956061257,2.583667157898202,2.91215385292197,2.113396220152595,3.687192023786482,3.323608288316251,2.3736557657984028,2.9520706243275887,2.3221989612325125,1.7578941532894894,4.450992282705787,3.4041877482678324,2.721229935102795,3.0166625792441213,2.4520380575969716,1.8335894718529604
2023-03-22 16:00:00,63.14583928681537,95.0,365.3589838486225,10.380838225970486,10.0,287.53382229837325,5.0,289.2907518991703,3.5,283.9579596514928,4.2,285.84872434752447,3.8,3.9179440793175004,3.108326305235309,1.943695368758947,2.497232529917501,2.6006011182418054,3.3576409599687804,3.1730816317346355,2.4849160253205578,2.487170829948778,2.7574685585255074,2.229444936677817,3.5862609231723477,3.2465619125141547,2.129159264971449,2.6209750601439916,2.0816587423378152,1.6703667845786179,4.033718461169262,3.261926884954922,2.3004177287123517,2.8009693564577596,2.4708672682035373,1.9069355612401548
2023-03-22 17:00:00,64.2608361372859,87.76457135307562,361.3629669484373,9.86490234833071,10.0,283.58466106876244,5.0,290.7372631150647,3.5,283.6673242105739,4.2,287.24401962929073,3.8,3.5988646422341297,3.0743704239196292,2.168980268631037,2.7993227482601792,2.9060546932824205,3.034826868365217,3.1869497717551374,2.9631093482068764,2.4451167655967674,2.787753345202733,2.19379991809843,3.6520708405924185,3.148503097060831,2.139280362979222,2.2653642069561664,2.0750674420722026,1.5961203054733037,4.32491367591953,2.8740809699104637,2.4485995596258103,2.800859355277971,2.492176437065475,1.8669346993895188
2023-03-22 18:00:00,60.29123264804412,80.0,360.0,9.7224002366534,10.0,285.8876388562925,5.0,286.0701530788398,3.5,285.0750798885158,4.2,292.1201690765376,3.8,3.485671570669076,2.896035370549543,2.050344625652124,2.457810127959241,2.49741148738021,3.1240079702687744,3.057672238246577,2.623758286011859,2.3497903864252785,2.671049747900456,1.9490508861092288,3.6137413400327927,3.162692504856489,2.167107854199977,2.2533331228655986,1.85098291828046,1.6310152728588103,3.995016896074296,2.7858919683015033,2.4169174203567394,2.498161429427523,2.3730373794367225,1.7306755230586353
2023-03-22 19:00:00,60.0670407490804,72.23542864692438,361.3629669484373,10.8383560135875,10.0,286.5492681068587,5.0,289.3721029199969,3.5,281.9799672022905,4.2,286.8078802005507,3.8,3.5849802733253058,2.819504661720085,1.9590437679090305,2.4143349376334866,2.500677556375333,2.9216192166558357,2.7402534447576827,2.5524020302416597,2.3759515866462064,2.541090622941967,1.923028161044252,3.32944110465741,3.12271078081861,1.9394644304393707,2.543118696077078,1.9939797296769464,1.6732234026908903,3.610598733227703,2.810734626410438,2.4232991582228793,2.330512938989257,2.1187399060646763,1.6509255264365303
2023-03-22 20:00:00,53.244867265306624,65.00000000000001,365.3589838486225,8.874069261145195,10.0,283.1461390568438,5.0,290.1168489736992,3.5,282.4602501294133,4.2,289.29854665257136,3.8,3.45172435497014,2.6921852719224275,1.627809916798216,2.309563475200871,2.2429439604264325,2.579112404279336,2.668068860384518,2.140580392529036,2.0237119138508617,2.2182267225130783,1.8860698477488114,3.275058624607738,2.738159709749281,1.840938413877784,2.05947705997299,1.9269056322470521,1.3141490074402375,3.6908205354665906,2.511919987352541,2.101331691125335,2.4671510869435354,2.007669147303825,1.5283339881189084
2023-03-22 21:00:00,54.18084463350558,60.0,371.7157287525381,8.021917365249601,10.0,284.8809492878764,5.0,284.4825210271538,3.5,281.04247256843536,4.2,285.5936471497482,3.8,3.690331653441054,2.7651896356523036,1.7686028456523675,2.280395422443828,2.258717856846278,2.6472732599112474,2.4807877476430433,2.379532756690631,1.9791100586653905,2.1492941494156375,1.8349273913039392,3.080638526193364,2.779426716385402,1.7811298543720595,2.214570477057739,1.9038325937031182,1.3814326342344103,3.286172952647501,2.911073917154757,2.2835772152927407,2.356063370107596,1.9856162322148498,1.482463458419545
2023-03-22 22:00:00,54.0197296171696,60.0,380.0,8.720007225026666,10.0,278.51746531986186,5.0,285.6334829746684,3.5,282.1114134798478,4.2,286.93002301900606,3.8,3.2808211272284566,2.5771477201930884,1.8700945650964043,2.0255315395674227,2.4252812352983697,2.733278982577995,2.6297468394435,2.332568349321618,2.007322129524434,2.3740591683521997,1.7455161732092617,3.063942648330465,2.722903977885133,1.7839123186572567,2.0986903922992184,1.7778709865041642,1.4908539927279552,3.5210015532030927,2.613724716788556,2.302608316836581,2.2638953945924483,2.0534831850303585,1.5189331856262958
2023-03-22 23:00:00,51.341212629669705,60.0,389.6472381958992,7.525430023131258,10.0,282.9512247173314,5.0,283.9215356444798,3.5,283.7546009860897,4.2,290.541601271271,3.8,2.9986165584982807,2.741213646205698,1.8179725015525843,2.0436411956195313,2.053805883103689,2.6655233331035317,2.4235865626875635,2.111979489812112,2.086398463976535,1.88729295770119,1.793246293119407,2.6661535461455985,2.690026620560161,1.7142774594305412,2.14989798753874,1.6026938019482542,1.4011919568426696,3.32664586445372,2.8160010128390027,2.130225430848894,2.0490527222013952,2.2621662464004637,1.3414398252972453
2023-03-23 00:00:00,55.74030069266144,60.0,400.0,6.489383591434644,10.0,284.4948636972137,5.0,287.46118633111087,3.5,284.5139772332907,4.2,285.74606588442447,3.8,3.531898768919992,2.657921614289231,2.189781570342925,2.501726159774611,2.074050636844664,3.0987020825046963,2.606683222083238,2.485481284414925,2.2336270080964207,2.364952826712672,1.7089730918186572,2.6824908321426597,2.8810794571393314,2.0588103130596322,2.1339716403380966,1.800865609647023,1.7968657218934787,2.945402798565728,2.794903181549672,1.996030586582241,2.5889446028869236,2.112859565719328,1.8497443502098887
2023-03-23 01:00:00,55.65263818044972,60.0,410.3527618041009,6.5777210883421136,10.0,282.5044336360703,5.0,289.4350845115919,3.5,281.15566935164475,4.2,290.62489711599386,3.8,3.586989779913567,2.9024328476974723,2.037145128283995,2.3434337145801516,2.023761658948426,2.9945457685346772,2.442943626591296,2.476558808120816,2.281981753455094,2.4461533957659873,1.5129860761952854,3.1254005480395977,2.8623921623747535,2.0270562117512068,2.180650384927656,1.7604147289089802,1.729342169028241,2.913056916937222,2.6136631418062124,2.043673394304677,2.7880289966603753,2.2751316123160725,1.7345450632085888
2023-03-23 02:00:00,55.01278364160615,60.0,420.0,5.621900356885599,10.0,288.26482260786327,5.0,291.00471410419203,3.5,284.73921184021134,4.2,288.4155038709109,3.8,3.340632252262774,2.57958535596372,2.28824575280487,2.676542642258763,2.3275448263967413,3.0987017418926572,2.66159591249127,2.3583073679038487,2.2863263658969184,2.2978533858066257,1.5079020616827965,2.895398698948054,2.705193009623076,2.0591967835715885,1.8780746464224052,1.5286364970540862,1.7483262461938296,3.008773446762883,2.6979814645688958,2.011493663076061,2.416083244185872,2.114859312929597,1.7719740530748072
2023-03-23 03:00:00,54.413532166562135,60.0,428.2842712474619,4.596640341071993,10.0,282.1397172440787,5.0,288.1481895608396,3.5,285.7112757176099,4.2,285.87506644821144,3.8,3.659507919621478,2.369007003894911,2.1420839005977763,2.417051922871115,2.069901028840886,3.2215911089038394,2.2501768381982954,2.1691461826198997,2.358173307277709,2.3317583381186457,1.506393233883594,2.947439462911618,2.4865754421877746,2.0928892774480112,2.097300804537014,1.562112078728982,1.8071043951332781,2.9764313697570755,2.440409946408396,1.689947579680237,2.6283426181655076,2.125223809460413,1.8483377851399507
2023-03-23 04:00:00,51.46157314487397,65.0,434.6410161513775,3.7617715893112367,10.0,284.119911026606,5.0,291.25723109114256,3.5,283.8268698064474,4.2,288.264815478111,3.8,3.2124409111716723,2.5432477099961774,2.1510799192499004,2.1874716763042237,1.9134325349601244,2.79306793971681,2.316113981415923,2.065127342166757,2.103186578214189,2.119057366874384,1.4620680289976884,2.9108493734487966,2.610418533773603,1.963403133490606,1.8004843547625293,1.7790650090483067,1.7079906283264161,2.789093058609533,2.395486424431814,1.805151117021679,2.460128152286514,1.9191389820469387,1.574377265957007
2023-03-23 05:00:00,56.25874460144368,72.23542864692438,438.6370330515628,4.538451185272868,10.0,285.2614811545722,5.0,285.23979708357024,3.5,286.75359162511614,4.2,288.94510889925346,3.8,3.558367266138968,2.7593863414845115,2.277270922360946,2.3454659635645747,2.144140750634052,3.086333355573188,2.574061882238179,2.1906119389253687,2.3610775497707306,2.3669115429718417,1.572232500521727,3.410037418732907,2.817039238608655,2.104288945174985,2.2061827626876718,1.6393563400179676,1.7194685998942496,2.862989964999453,2.7888816861670653,2.003937595922503,2.499562815302163,2.3037791520349398,1.8024573259921999
2023-03-23 06:00:00,58.97185645041969,80.0,440.0,4.32510058897933,10.0,287.88254657813224,5.0,284.5932351212897,3.5,281.4524216017929,4.2,288.2436199244344,3.8,3.7605755757016146,2.86186837412196,2.2500294529269853,2.7256340666988104,2.3771057829011215,3.1214261056648622,2.752676486786621,2.6590376382161107,2.306434055088553,2.4617077266565004,1.5304268210462317,3.3411313303052186,2.8911003742683556,2.198683660352483,2.450661983008847,1.809770270430782,1.8511739815637023,3.1343004565903203,3.045280755974507,2.095812770255614,2.515263153592426,2.1990530605076897,1.9985237236139999
2023-03-23 07:00:00,59.97371400663295,87.76457135307562,438.6370330515628,4.052634589243104,10.0,282.1282756976412,5.0,287.8889046022068,3.5,280.51069059337715,4.2,283.8595505602191,3.8,3.7792455736160306,2.812191322876095,2.4009748702720235,2.563272179452361,2.396004996190307,3.210438536602748,3.0267180174877133,2.3509884299473636,2.466357111915868,2.6116133848947176,1.602128910587059,3.3886129938992045,3.1218435406501186,2.2498351761676547,2.073251438882911,1.9303445254760498,1.9483685348808966,3.209217531651497,2.7127330649522676,2.2864687031824746,2.7375763553478376,2.436667580792132,1.982253177461813
2023-03-23 08:00:00,64.43550000916898,95.0,434.6410161513775,5.325242286670517,10.0,287.3263275043099,5.0,288.7681308978786,3.5,279.44255950219144,4.2,285.54572564835024,3.8,4.143387253950115,3.11625129740182,2.740365806590052,2.900231015890429,2.4199118169018634,3.7378301034742387,2.6470776610025553,2.7295662637902374,2.540749381479651,2.673138790700321,1.815365529728285,3.5914888838694012,3.4140724853108853,2.403014711402502,2.4938015748062314,1.98626272318566,2.0598360905340303,3.404665628659278,2.9800018731220703,2.46712093262325,3.033502876695901,2.4817660013913043,2.097230102313612
2023-03-23 09:00:00,68.56892748310688,101.21320343559644,428.2842712474619,4.343637273277282,10.0,285.0204661220392,5.0,287.9346105038118,3.5,285.9920886229784,4.2,286.504962728897,3.8,4.101071749784551,3.236978240358284,2.716690282784592,2.85435857782792,2.598423337910577,3.9795357013744357,3.005758387844635,2.669059169709486,2.822618155080487,2.7142010186585446,2.0644746401311043,3.986829964569178,3.7048224899836204,2.585887161933177,2.4001180223918204,2.0635416114409413,2.139231968637683,3.915531974772115,3.292616148342801,2.356301790923709,3.266482364174785,2.595205311859013,2.1781580673951852
2023-03-23 10:00:00,75.95229664818434,105.98076211353316,420.0,4.73723741453763,10.0,283.0369826979041,5.0,283.86511579992026,3.5,284.3087313127081,4.2,286.8511331417999,3.8,4.556483447328807,3.6239649297420806,2.874961093015783,3.366645502752249,2.7231655345074137,4.1053660361829065,3.806019232906405,3.482345676047603,3.1688677086767147,3.2485669600239184,2.149109297142696,4.881822987173055,4.162553027970839,2.610744833271395,2.7699209088687433,2.468279005290342,2.463718867855412,3.848715989494406,4.084540175782589,2.7638503989679704,3.1898310612773075,3.0092368448521456,2.3019479634379856
2023-03-23 11:00:00,70.35162091949753,108.97777478867204,410.3527618041009,5.877588829751816,10.0,285.92420694852655,5.0,287.82175992097444,3.5,282.8888306581791,4.2,288.24134419510136,3.8,4.102863385841309,3.551685370875515,2.585196933608353,3.008683934553753,2.7391975489316307,3.9354155712598513,3.0576995334833956,2.8021754371106837,2.8824455404673195,2.9418414021538477,2.0608329044007374,4.141470233830961,3.507135617602719,2.441912374696912,2.5869408345045675,2.2344369895106855,2.1665925244307767,3.756164925564206,3.5301124432427176,2.4160800013451063,3.452607608608398,2.7299343215504894,2.509126114205846
2023-03-23 12:00:00,71.03020156289105,110.0,400.0,6.977206991822251,10.0,285.39811939114696,5.0,285.39106099899027,3.5,283.55993725263966,4.2,287.3554020018665,3.8,4.479897000604677,3.4728306702806164,2.7258828872383343,3.0879807926372655,2.9226665871448905,4.056798335287162,3.3077152727676795,3.0522829430523957,2.8824179859097367,2.8850274208468423,2.0224919724111867,3.8355983500640125,3.945975321636105,2.6567494325782524,2.753758522967664,2.247027285188869,2.2733128147990636,3.616133185330112,3.461879185782368,2.5763563173237283,3.367631872975187,2.8413632454281985,2.0216480738146334
2023-03-23 13:00:00,69.36401128289191,108.97777478867204,389.6472381958992,7.898126859968908,10.0,283.7995662456824,5.0,289.3393450976601,3.5,280.74902190540325,4.2,284.3293112825798,3.8,4.447461572224701,3.4628989388638183,2.7120604646164588,2.9418760663838937,2.604119992427296,3.70277673591756,3.011822168366844,2.70337521360495,2.9143483201649785,3.013423387873416,1.9262931141289248,4.033327160851432,3.408865026487293,2.6326772045274547,2.736981513063377,2.037566889448784,2.1785723976837446,3.5880643712131706,3.275805940119743,2.6602994143181555,3.167823337844337,2.887212944972213,2.125320741145273
2023-03-23 14:00:00,61.24223577544795,105.98076211353316,380.0,8.379381971071835,10.0,285.13960416998003,5.0,288.7331964921937,3.5,287.89150395923366,4.2,287.7603957020119,3.8,3.8660198341053187,2.9325492064746617,2.544869382278734,2.8438376770112495,2.4433739108137935,3.1255367230750144,2.595801017728577,2.702643108579827,2.4877552249192867,2.83460525739981,1.6394343579089716,3.374284504085447,3.0862425314945434,2.0699297972445576,2.4161397528238284,1.894205157342689,1.840999798683781,3.3265127696847383,2.954533114905854,2.205870066233922,2.9103752575555775,2.1400289592087254,1.914182643327282
2023-03-23 15:00:00,66.97277804439216,101.21320343559644,371.7157287525381,9.29734804181679,10.0,284.2293728062765,5.0,286.12024042734527,3.5,283.25844236395045,4.2,288.22117149056766,3.8,4.479215302222255,3.1890836510995877,2.5235651441818816,2.8856128283831137,2.5143028890956636,3.7828010229778197,2.9269468969386034,2.9858339489618064,2.719028167671143,2.8848916438052523,1.9100422792351694,4.01530258101995,3.652979910268809,2.5399023291038545,2.4031706348226813,2.1966009057943547,1.959920918297557,3.8065583393927107,3.2599940364574613,2.49366511958123,3.1350053341697883,2.6451184031842025,2.2346171843893496
2023-03-23 16:00:00,65.21080573479358,95.0,365.3589838486225,8.972306499258094,10.0,285.2270346905025,5.0,286.97226616532663,3.5,283.2187895892098,4.2,288.1195808958621,3.8,4.023302778042071,2.977003377540199,2.8052798866750615,2.859749735606287,2.3834094031907864,3.720145969530507,3.264879683230459,2.7601315912453006,2.561148894260719,2.8536510916776177,1.938016324607768,3.724731893677815,3.127394480947388,2.33043891601789,2.5250716870112844,2.02057853001308,2.2524674306029775,3.8120211065276854,3.520378248977745,2.4235949660903655,3.09065883324415,2.6777936063734757,2.046938394257351
2023-03-23 17:00:00,70.61545075989083,87.76457135307562,361.3629669484373,10.619659780903834,10.0,286.3242613490421,5.0,285.8815729562221,3.5,284.4515332477974,4.2,289.16156145110926,3.8,4.503689703716699,3.3577462670698726,2.6303370488913775,3.1042996728543573,2.8234068045169356,4.000110060662604,3.029677506957886,2.9764392872247094,3.0015713773200123,2.99431460544089,1.8516720416353758,4.13512818939067,3.644836924149653,2.6896234825684178,2.5500323901172974,2.1749033901846144,2.0707856794509887,3.74767760622742,3.1600983625554013,2.686035353472338,3.1046064207863275,2.5887996324275906,2.127923201159071
2023-03-23 18:00:00,59.42291710565664,80.0,360.0,9.958924410803716,10.0,288.1720336322907,5.0,287.8746418054537,3.5,283.96201846347344,4.2,288.6678443090978,3.8,3.467058103903283,2.400764957145211,2.648532735768732,2.8363458180090815,2.5674566987444973,3.18384317656913,2.667020828904844,2.6148370327325208,2.4583099679415437,2.679530635227284,1.7111210759328201,3.5730347703280607,3.1618944718045277,2.0860486809588283,2.2227081687826966,1.8118996319598342,1.8636231953574798,2.9168503918009536,2.6875576837020216,2.177870853988512,2.5919661133198173,2.063489611462991,1.7519550154215136
2023-03-23 19:00:00,58.23840538077964,72.23542864692438,361.3629669484373,10.456425394661268,10.0,282.5243690023463,5.0,289.9102846410025,3.5,283.44776804855826,4.2,287.9183601584569,3.8,3.524568729907844,2.7381591920294164,2.525302325824365,2.68694734791283,2.3131276900011297,3.422029246529367,2.6196395603567173,2.387782127841655,2.356512359610395,2.5308486303630473,1.5849619104476722,3.6761613242618036,2.871169348771532,2.3827232509478633,2.102838393557549,1.8712575690901847,1.8336614128306739,3.317497198395584,2.762714502372162,2.062939812464385,2.6723609864082563,1.981076140980671,1.97075513045887
2023-03-23 20:00:00,54.9132205757369,65.00000000000001,365.3589838486225,9.769438884542168,10.0,289.26606674931253,5.0,286.0285479073289,3.5,281.41905108910936,4.2,286.8596685770827,3.8,3.5067783687344654,2.64943967983933,2.207472397367716,2.5214505242316028,2.079424540865145,3.0409227285822595,2.6165529473815226,2.448660669583038,2.158326180507229,2.2466337189794707,1.5643821406124314,3.047451492516465,2.730951050666723,2.079504391600223,2.1225625743812495,1.6802793534660352,1.7255293199465214,3.1868683081164884,2.8628499140645687,2.0557025971157366,2.477101276529793,2.129396309770797,1.9013280940476438
