Datum,strompreis_EUR_MWh,grid_co2_kg_MWh,total_demand_MWth
2025-04-12 16:30:00,-0.08,131.4,10.724523529671327
2025-04-12 16:45:00,-0.08,161.18,10.672083444167882
2025-04-12 17:00:00,59.47,185.92,10.533365626630449
2025-04-12 17:15:00,59.47,208.53,10.444595207354416
2025-04-12 17:30:00,59.47,224.09,10.501157933978185
2025-04-12 17:45:00,59.47,241.63,10.642603701581704
2025-04-12 18:00:00,111.31,250.58,10.724478493199548
2025-04-12 18:15:00,111.31,252.16,10.672086776451371
2025-04-12 18:30:00,111.31,253.3,10.533417409055867
2025-04-12 18:45:00,111.31,252.7,10.444645101496882
2025-04-12 19:00:00,150.06,246.04,10.501153985868037
2025-04-12 19:15:00,150.06,243.1,10.642553013888422
2025-04-12 19:30:00,150.06,240.41,10.724433489111691
2025-04-12 19:45:00,150.06,234.43,10.672090091220307
2025-04-12 20:00:00,120.89,235.48,10.533469136259981
2025-04-12 20:15:00,120.89,230.3,10.444694957818763
2025-04-12 20:30:00,120.89,222.95,10.501150057178972
2025-04-12 20:45:00,120.89,217.52,10.642502378383929
2025-04-12 21:00:00,91.0,217.48,10.724388517369434
2025-04-12 21:15:00,91.0,209.62,10.672093388514467
2025-04-12 21:30:00,91.0,203.84,10.533520808331279
2025-04-12 21:45:00,91.0,192.75,10.444744776366878
2025-04-12 22:00:00,86.27,185.15,10.501146147866978
2025-04-12 22:15:00,86.27,180.99,10.64245179498759
2025-04-12 22:30:00,86.27,173.21,10.724343577934507
2025-04-12 22:45:00,86.27,166.25,10.672096668373515
2025-04-12 23:00:00,64.27,159.95,10.533572425358052
2025-04-12 23:15:00,64.27,155.7,10.444794557187961
2025-04-12 23:30:00,64.27,154.56,10.50114225788817
2025-04-12 23:45:00,64.27,151.94,10.642401263618925
2025-04-13 00:00:00,63.99,148.93,10.72429867076871
2025-04-13 00:15:00,63.99,147.93,10.672099930837009
2025-04-13 00:30:00,63.99,147.7,10.533623987428397
2025-04-13 00:45:00,63.99,148.12,10.444844300328676
2025-04-13 01:00:00,56.0,150.2,10.501138387198777
2025-04-13 01:15:00,56.0,149.93,10.642350784197639
2025-04-13 01:30:00,56.0,150.52,10.7242537958339
2025-04-13 01:45:00,56.0,150.61,10.672103175944411
2025-04-13 02:00:00,42.36,153.2,10.533675494630224
2025-04-13 02:15:00,42.36,152.52,10.44489400583559
2025-04-13 02:30:00,42.36,150.73,10.501134535755128
2025-04-13 02:45:00,42.36,150.73,10.642300356643592
2025-04-13 03:00:00,29.5,150.16,10.724208953092004
2025-04-13 03:15:00,29.5,148.78,10.672106403735073
2025-04-13 03:30:00,29.5,148.13,10.533726947051253
2025-04-13 03:45:00,29.5,148.12,10.444943673755201
2025-04-13 04:00:00,32.06,147.17,10.501130703513677
2025-04-13 04:15:00,32.06,146.84,10.642249980876814
2025-04-13 04:30:00,32.06,146.73,10.724164142505009
2025-04-13 04:45:00,32.06,149.21,10.672109614248255
2025-04-13 05:00:00,34.48,143.73,10.533778344779002
2025-04-13 05:15:00,34.48,141.75,10.444993304133934
2025-04-13 05:30:00,34.48,141.14,10.501126890430996
2025-04-13 05:45:00,34.48,138.79,10.642199656817512
2025-04-13 06:00:00,29.41,137.37,10.72411936403496
2025-04-13 06:15:00,29.41,134.12,10.6721128075231
2025-04-13 06:30:00,29.41,131.36,10.533829687900813
2025-04-13 06:45:00,29.41,127.34,10.445042897018118
2025-04-13 07:00:00,27.75,123.5,10.501123096463754
2025-04-13 07:15:00,27.75,123.58,10.642149384386054
2025-04-13 07:30:00,27.75,125.83,10.72407461764397
2025-04-13 07:45:00,27.75,126.81,10.672115983598664
2025-04-13 08:00:00,12.87,124.04,10.533880976503838
2025-04-13 08:15:00,12.87,122.47,10.445092452454016
2025-04-13 08:30:00,12.87,119.09,10.501119321568748
2025-04-13 08:45:00,12.87,116.04,10.64209916350296
2025-04-13 09:00:00,8.43,109.26,10.72402990329421
2025-04-13 09:15:00,8.43,107.46,10.672119142513889
2025-04-13 09:30:00,8.43,104.77,10.53393221067503
2025-04-13 09:45:00,8.43,102.84,10.445141970487802
2025-04-13 10:00:00,0.0,103.54,10.501115565702875
2025-04-13 10:15:00,0.0,102.48,10.642048994088942
2025-04-13 10:30:00,0.0,100.86,10.723985220947917
2025-04-13 10:45:00,0.0,101.15,10.672122284307623
2025-04-13 11:00:00,-0.02,103.23,10.533983390501165
2025-04-13 11:15:00,-0.02,102.33,10.445191451165586
2025-04-13 11:30:00,-0.02,102.65,10.501111828823152
2025-04-13 11:45:00,-0.02,101.86,10.641998876064857
2025-04-13 12:00:00,-3.02,102.54,10.72394057056739
2025-04-13 12:15:00,-3.02,99.85,10.672125409018609
2025-04-13 12:30:00,-3.02,98.79,10.534034516068825
2025-04-13 12:45:00,-3.02,98.94,10.445240894533374
2025-04-13 13:00:00,-18.84,98.09,10.5011081108867
2025-04-13 13:15:00,-18.84,96.16,10.64194880935174
2025-04-13 13:30:00,-18.84,97.53,10.72389595211499
2025-04-13 13:45:00,-18.84,97.83,10.672128516685497
2025-04-13 14:00:00,-25.38,97.76,10.534085587464405
2025-04-13 14:15:00,-25.38,98.87,10.445290300637119
2025-04-13 14:30:00,-25.38,98.82,10.501104411850758
2025-04-13 14:45:00,-25.38,99.07,10.64189879387079
2025-04-13 15:00:00,-9.93,99.02,10.723851365553132
2025-04-13 15:15:00,-9.93,101.1,10.67213160734682
2025-04-13 15:30:00,-9.93,106.69,10.534136604774117
2025-04-13 15:45:00,-9.93,113.84,10.44533966952269
2025-04-13 16:00:00,-0.01,133.17,10.501100731672672
2025-04-13 16:15:00,-0.01,145.76,10.641848829543356
2025-04-13 16:30:00,-0.01,165.72,10.7238068108443
2025-04-13 16:45:00,-0.01,188.56,10.672134681041028
2025-04-13 17:00:00,17.56,216.44,10.534187568083986
2025-04-13 17:15:00,17.56,236.27,10.445389001235869
2025-04-13 17:30:00,17.56,255.17,10.501097070309905
2025-04-13 17:45:00,17.56,279.6,10.641798916290963
2025-04-13 18:00:00,98.63,290.68,10.72376228795104
2025-04-13 18:15:00,98.63,305.33,10.672137737806464
2025-04-13 18:30:00,98.63,324.32,10.53423847747985
2025-04-13 18:45:00,98.63,343.02,10.445438295822361
2025-04-13 19:00:00,120.65,345.7,10.501093427720008
2025-04-13 19:15:00,120.65,356.11,10.641749054035307
2025-04-13 19:30:00,120.65,358.39,10.72371779683595
2025-04-13 19:45:00,120.65,363.7,10.672140777681367
2025-04-13 20:00:00,118.01,373.06,10.534289333047361
2025-04-13 20:15:00,118.01,381.18,10.445487553327805
2025-04-13 20:30:00,118.01,381.0,10.501089803860681
2025-04-13 20:45:00,118.01,385.93,10.641699242698223
2025-04-13 21:00:00,108.06,387.82,10.723673337461712
2025-04-13 21:15:00,108.06,391.25,10.67214380070389
2025-04-13 21:30:00,108.06,395.94,10.534340134871991
2025-04-13 21:45:00,108.06,401.08,10.445536773797746
2025-04-13 22:00:00,103.35,406.99,10.501086198689693
2025-04-13 22:15:00,103.35,408.43,10.641649482201734
2025-04-13 22:30:00,103.35,412.15,10.723628909791035
2025-04-13 22:45:00,103.35,418.62,10.672146806912071
2025-04-13 23:00:00,94.98,415.1,10.534390883039023
2025-04-13 23:15:00,94.98,421.56,10.445585957277665
2025-04-13 23:30:00,94.98,421.3,10.501082612164945
2025-04-13 23:45:00,94.98,426.75,10.641599772468007
2025-04-14 00:00:00,87.56,434.61,10.72358451378672
2025-04-14 00:15:00,87.56,439.76,10.672149796343861
2025-04-14 00:30:00,87.56,440.54,10.534441577633556
2025-04-14 00:45:00,87.56,441.06,10.445635103812954
2025-04-14 01:00:00,82.69,442.07,10.501079044244442
2025-04-14 01:15:00,82.69,444.23,10.641550113419388
2025-04-14 01:30:00,82.69,443.68,10.723540149411615
2025-04-14 01:45:00,82.69,443.18,10.672152769037108
2025-04-14 02:00:00,82.11,442.37,10.534492218740512
2025-04-14 02:15:00,82.11,440.68,10.445684213448938
2025-04-14 02:30:00,82.11,438.38,10.501075494886292
2025-04-14 02:45:00,82.11,438.77,10.641500504978364
2025-04-14 03:00:00,82.29,441.06,10.723495816628622
2025-04-14 03:15:00,82.29,439.17,10.67215572502956
2025-04-14 03:30:00,82.29,438.79,10.53454280644462
2025-04-14 03:45:00,82.29,439.62,10.445733286230862
2025-04-14 04:00:00,84.52,427.83,10.501071964048718
2025-04-14 04:15:00,84.52,430.49,10.641450947067597
2025-04-14 04:30:00,84.52,438.56,10.72345151540072
2025-04-14 04:45:00,84.52,439.61,10.672158664358877
2025-04-14 05:00:00,97.1,437.26,10.534593340830442
2025-04-14 05:15:00,97.1,430.79,10.445782322203888
2025-04-14 05:30:00,97.1,431.98,10.501068451690049
2025-04-14 05:45:00,97.1,430.52,10.641401439609897
2025-04-14 06:00:00,124.34,425.1,10.723407245690938
2025-04-14 06:15:00,124.34,418.66,10.672161587062607
2025-04-14 06:30:00,124.34,412.18,10.53464382198235
2025-04-14 06:45:00,124.34,405.96,10.445831321413113
2025-04-14 07:00:00,152.03,402.78,10.501064957768719
2025-04-14 07:15:00,152.03,399.31,10.64135198252826
2025-04-14 07:30:00,152.03,393.29,10.723363007462364
2025-04-14 07:45:00,152.03,384.32,10.67216449317821
2025-04-14 08:00:00,143.7,377.97,10.53469424998453
2025-04-14 08:15:00,143.7,369.54,10.445880283903549
2025-04-14 08:30:00,143.7,353.95,10.501061482243271
2025-04-14 08:45:00,143.7,329.47,10.641302575745806
2025-04-14 09:00:00,104.7,307.18,10.723318800678149
2025-04-14 09:15:00,104.7,287.82,10.672167382743053
2025-04-14 09:30:00,104.7,266.16,10.534744624920997
2025-04-14 09:45:00,104.7,241.68,10.445929209720129
2025-04-14 10:00:00,91.02,222.11,10.501058025072355
2025-04-14 10:15:00,91.02,204.91,10.64125321918584
2025-04-14 10:30:00,91.02,187.8,10.723274625301508
2025-04-14 10:45:00,91.02,176.56,10.672170255794393
2025-04-14 11:00:00,77.07,170.37,10.534794946875577
2025-04-14 11:15:00,77.07,167.78,10.445978098907721
2025-04-14 11:30:00,77.07,166.73,10.501054586214726
2025-04-14 11:45:00,77.07,167.57,10.641203912771822
2025-04-14 12:00:00,62.35,167.88,10.723230481295708
2025-04-14 12:15:00,62.35,167.76,10.672173112369405
2025-04-14 12:30:00,62.35,170.18,10.534845215931925
2025-04-14 12:45:00,62.35,170.9,10.446026951511108
2025-04-14 13:00:00,61.64,171.09,10.501051165629244
2025-04-14 13:15:00,61.64,171.36,10.641154656427354
2025-04-14 13:30:00,61.64,174.58,10.723186368624084
2025-04-14 13:45:00,61.64,179.98,10.672175952505162
2025-04-14 14:00:00,64.36,196.19,10.534895432173512
2025-04-14 14:15:00,64.36,209.91,10.446075767574996
2025-04-14 14:30:00,64.36,229.71,10.501047763274874
2025-04-14 14:45:00,64.36,239.11,10.64110545007622
2025-04-14 15:00:00,75.29,244.47,10.72314228725003
2025-04-14 15:15:00,75.29,259.31,10.672178776238638
2025-04-14 15:30:00,75.29,281.47,10.534945595683633
2025-04-14 15:45:00,75.29,303.57,10.44612454714402
2025-04-14 16:00:00,84.6,323.61,10.501044379110692
2025-04-14 16:15:00,84.6,343.9,10.641056293642343
2025-04-14 16:30:00,84.6,363.06,10.723098237136988
2025-04-14 16:45:00,84.6,379.83,10.67218158360672
2025-04-14 17:00:00,97.02,387.92,10.534995706545397
2025-04-14 17:15:00,97.02,395.16,10.446173290262738
2025-04-14 17:30:00,97.02,405.83,10.501041013095875
2025-04-14 17:45:00,97.02,416.98,10.64100718704981
2025-04-14 18:00:00,119.35,416.13,10.723054218248478
2025-04-14 18:15:00,119.35,418.18,10.67218437464619
2025-04-14 18:30:00,119.35,421.13,10.535045764841744
2025-04-14 18:45:00,119.35,420.48,10.446221996975636
2025-04-14 19:00:00,180.0,421.78,10.501037665189703
2025-04-14 19:15:00,180.0,419.43,10.640958130222867
2025-04-14 19:30:00,180.0,416.51,10.723010230548057
2025-04-14 19:45:00,180.0,411.64,10.67218714939374
2025-04-14 20:00:00,140.61,405.64,10.53509577065544
2025-04-14 20:15:00,140.61,398.17,10.446270667327116
2025-04-14 20:30:00,140.61,388.93,10.501034335351562
2025-04-14 20:45:00,140.61,377.41,10.640909123085912
2025-04-14 21:00:00,102.83,372.1,10.722966273999363
2025-04-14 21:15:00,102.83,359.49,10.672189907885974
2025-04-14 21:30:00,102.83,349.49,10.535145724069062
2025-04-14 21:45:00,102.83,339.01,10.44631930136152
2025-04-14 22:00:00,82.59,331.06,10.501031023540952
2025-04-14 22:15:00,82.59,323.91,10.6408601655635
2025-04-14 22:30:00,82.59,317.89,10.722922348566081
2025-04-14 22:45:00,82.59,300.8,10.672192650159394
2025-04-14 23:00:00,76.0,285.3,10.535195625165024
2025-04-14 23:15:00,76.0,277.89,10.446367899123095
2025-04-14 23:30:00,76.0,269.66,10.50102772971745
2025-04-14 23:45:00,76.0,261.28,10.640811257580337
2025-04-15 00:00:00,72.93,250.91,10.72287845421196
2025-04-15 00:15:00,72.93,249.59,10.672195376250405
2025-04-15 00:30:00,72.93,252.13,10.535245474025556
2025-04-15 00:45:00,72.93,256.09,10.44641646065603
2025-04-15 01:00:00,73.2,259.48,10.501024453840772
2025-04-15 01:15:00,73.2,258.98,10.640762399061298
2025-04-15 01:30:00,73.2,259.97,10.722834590900797
2025-04-15 01:45:00,73.2,263.12,10.672198086195328
2025-04-15 02:00:00,67.38,265.43,10.535295270732707
2025-04-15 02:15:00,67.38,266.06,10.446464986004427
2025-04-15 02:30:00,67.38,266.81,10.501021195870706
2025-04-15 02:45:00,67.38,267.14,10.640713589931396
2025-04-15 03:00:00,64.29,265.99,10.722790758596465
2025-04-15 03:15:00,64.29,262.92,10.672200780030385
2025-04-15 03:30:00,64.29,264.63,10.535345015368373
2025-04-15 03:45:00,64.29,266.29,10.44651347521233
2025-04-15 04:00:00,66.3,272.32,10.501017955767168
2025-04-15 04:15:00,66.3,277.55,10.640664830115808
2025-04-15 04:30:00,66.3,284.06,10.722746957262883
2025-04-15 04:45:00,66.3,291.63,10.672203457791706
2025-04-15 05:00:00,70.42,303.78,10.535394708014252
2025-04-15 05:15:00,70.42,309.38,10.446561928323689
2025-04-15 05:30:00,70.42,311.66,10.501014733490154
2025-04-15 05:45:00,70.42,311.82,10.640616119539864
2025-04-15 06:00:00,83.03,305.32,10.72270318686403
2025-04-15 06:15:00,83.03,296.88,10.672206119515328
2025-04-15 06:30:00,83.03,289.87,10.535444348751874
2025-04-15 06:45:00,83.03,282.24,10.446610345382394
2025-04-15 07:00:00,96.99,271.64,10.50101152899978
2025-04-15 07:15:00,96.99,262.47,10.640567458129047
2025-04-15 07:30:00,96.99,253.66,10.722659447363952
2025-04-15 07:45:00,96.99,244.0,10.672208765237194
2025-04-15 08:00:00,98.56,237.29,10.53549393766261
2025-04-15 08:15:00,98.56,219.76,10.446658726432256
2025-04-15 08:30:00,98.56,199.86,10.501008342256249
2025-04-15 08:45:00,98.56,185.45,10.640518845808984
2025-04-15 09:00:00,65.0,171.68,10.722615738726738
2025-04-15 09:15:00,65.0,164.4,10.672211394993163
2025-04-15 09:30:00,65.0,157.65,10.53554347482764
2025-04-15 09:45:00,65.0,155.24,10.446707071517016
2025-04-15 10:00:00,48.93,154.73,10.501005173219879
2025-04-15 10:15:00,48.93,150.83,10.640470282505468
2025-04-15 10:30:00,48.93,149.77,10.72257206091655
2025-04-15 10:45:00,48.93,151.11,10.67221400881899
2025-04-15 11:00:00,2.92,149.92,10.535592960327985
2025-04-15 11:15:00,2.92,149.16,10.446755380680328
2025-04-15 11:30:00,2.92,148.33,10.50100202185108
2025-04-15 11:45:00,2.92,149.57,10.640421768144439
2025-04-15 12:00:00,0.08,152.07,10.722528413897598
2025-04-15 12:15:00,0.08,153.42,10.672216606750347
2025-04-15 12:30:00,0.08,154.35,10.535642394244483
2025-04-15 12:45:00,0.08,156.81,10.446803653965793
2025-04-15 13:00:00,0.0,158.7,10.500998888110376
2025-04-15 13:15:00,0.0,162.76,10.64037330265199
2025-04-15 13:30:00,0.0,168.24,10.722484797634156
2025-04-15 13:45:00,0.0,176.81,10.67221918882281
2025-04-15 14:00:00,0.1,181.79,10.535691776657808
2025-04-15 14:15:00,0.1,188.97,10.446851891416925
2025-04-15 14:30:00,0.1,200.05,10.500995771958369
2025-04-15 14:45:00,0.1,209.56,10.640324885954362
2025-04-15 15:00:00,29.27,221.46,10.722441212090551
2025-04-15 15:15:00,29.27,230.19,10.672221755071867
2025-04-15 15:30:00,29.27,240.77,10.53574110764846
2025-04-15 15:45:00,29.27,253.84,10.446900093077167
2025-04-15 16:00:00,68.08,268.83,10.50099267335578
2025-04-15 16:15:00,68.08,273.67,10.640276517977945
2025-04-15 16:30:00,68.08,284.91,10.722397657231175
2025-04-15 16:45:00,68.08,293.21,10.672224305532911
2025-04-15 17:00:00,86.57,295.08,10.535790387296775
2025-04-15 17:15:00,86.57,300.4,10.44694825898989
2025-04-15 17:30:00,86.57,309.69,10.500989592263426
2025-04-15 17:45:00,86.57,324.87,10.640228198649291
2025-04-15 18:00:00,105.28,331.03,10.72235413302047
2025-04-15 18:15:00,105.28,338.18,10.672226840241255
2025-04-15 18:30:00,105.28,344.2,10.535839615682898
2025-04-15 18:45:00,105.28,347.38,10.446996389198391
2025-04-15 19:00:00,133.58,347.12,10.500986528642223
2025-04-15 19:15:00,133.58,350.2,10.640179927895092
2025-04-15 19:30:00,133.58,355.48,10.722310639422938
2025-04-15 19:45:00,133.58,361.38,10.672229359232107
2025-04-15 20:00:00,141.54,370.37,10.53588879288683
2025-04-15 20:15:00,141.54,377.37,10.447044483745893
2025-04-15 20:30:00,141.54,384.17,10.500983482453181
2025-04-15 20:45:00,141.54,387.85,10.640131705642192
2025-04-15 21:00:00,110.58,385.62,10.72226717640314
2025-04-15 21:15:00,110.58,392.05,10.672231862540597
2025-04-15 21:30:00,110.58,394.77,10.535937918988392
2025-04-15 21:45:00,110.58,391.0,10.447092542675561
2025-04-15 22:00:00,102.21,392.53,10.50098045365742
2025-04-15 22:15:00,102.21,396.79,10.640083531817584
2025-04-15 22:30:00,102.21,401.73,10.722223743925689
2025-04-15 22:45:00,102.21,403.33,10.67223435020176
2025-04-15 23:00:00,93.76,402.27,10.535986994067233
2025-04-15 23:15:00,93.76,403.75,10.447140566030463
2025-04-15 23:30:00,93.76,407.58,10.50097744221615
2025-04-15 23:45:00,93.76,407.52,10.640035406348417
2025-04-16 00:00:00,88.01,410.27,10.722180341955259
2025-04-16 00:15:00,88.01,410.59,10.672236822250541
2025-04-16 00:30:00,88.01,411.72,10.536036018202841
2025-04-16 00:45:00,88.01,410.31,10.447188553853612
2025-04-16 01:00:00,82.04,410.18,10.500974448090684
2025-04-16 01:15:00,82.04,415.02,10.639987329161976
2025-04-16 01:30:00,82.04,419.5,10.722136970456585
2025-04-16 01:45:00,82.04,421.15,10.6722392787218
2025-04-16 02:00:00,82.2,416.62,10.536084991474532
2025-04-16 02:15:00,82.2,417.01,10.44723650618795
2025-04-16 02:30:00,82.2,420.08,10.500971471242426
2025-04-16 02:45:00,82.2,424.5,10.639939300185699
2025-04-16 03:00:00,81.4,427.05,10.722093629394445
2025-04-16 03:15:00,81.4,429.68,10.672241719650307
2025-04-16 03:30:00,81.4,432.48,10.536133913961452
2025-04-16 03:45:00,81.4,434.14,10.447284423076331
2025-04-16 04:00:00,82.99,430.66,10.500968511632891
2025-04-16 04:15:00,82.99,428.99,10.639891319347186
2025-04-16 04:30:00,82.99,428.3,10.722050318733691
2025-04-16 04:45:00,82.99,425.16,10.672244145070733
2025-04-16 05:00:00,99.4,412.01,10.536182785742584
2025-04-16 05:15:00,99.4,402.97,10.447332304561554
2025-04-16 05:30:00,99.4,401.3,10.500965569223677
2025-04-16 05:45:00,99.4,396.3,10.63984338657416
2025-04-16 06:00:00,121.0,386.48,10.722007038439225
2025-04-16 06:15:00,121.0,376.18,10.672246555017683
2025-04-16 06:30:00,121.0,368.02,10.536231606896742
2025-04-16 06:45:00,121.0,361.64,10.447380150686339
2025-04-16 07:00:00,135.14,355.22,10.500962643976493
2025-04-16 07:15:00,135.14,349.75,10.639795501794516
2025-04-16 07:30:00,135.14,340.79,10.721963788475996
2025-04-16 07:45:00,135.14,327.63,10.672248949525647
2025-04-16 08:00:00,109.94,325.09,10.536280377502576
2025-04-16 08:15:00,109.94,319.46,10.447427961493334
2025-04-16 08:30:00,109.94,307.29,10.500959735853137
2025-04-16 08:45:00,109.94,294.76,10.639747664936273
2025-04-16 09:00:00,94.82,277.18,10.721920568809024
2025-04-16 09:15:00,94.82,264.29,10.67225132862905
2025-04-16 09:30:00,94.82,251.31,10.536329097638575
2025-04-16 09:45:00,94.82,233.78,10.447475737025117
2025-04-16 10:00:00,79.75,222.73,10.500956844815502
2025-04-16 10:15:00,79.75,209.64,10.639699875927613
2025-04-16 10:30:00,79.75,199.79,10.721877379403377
2025-04-16 10:45:00,79.75,189.75,10.672253692362215
2025-04-16 11:00:00,64.08,182.86,10.536377767383048
2025-04-16 11:15:00,64.08,178.67,10.447523477324197
2025-04-16 11:30:00,64.08,177.43,10.500953970825586
2025-04-16 11:45:00,64.08,178.46,10.639652134696856
2025-04-16 12:00:00,35.3,181.3,10.721834220224176
2025-04-16 12:15:00,35.3,183.23,10.672256040759388
2025-04-16 12:30:00,35.3,188.35,10.536426386814155
2025-04-16 12:45:00,35.3,192.99,10.44757118243301
2025-04-16 13:00:00,22.4,200.27,10.500951113845481
2025-04-16 13:15:00,22.4,210.69,10.639604441172475
2025-04-16 13:30:00,22.4,217.95,10.721791091236613
2025-04-16 13:45:00,22.4,225.02,10.672258373854715
2025-04-16 14:00:00,24.94,228.08,10.536474956009883
2025-04-16 14:15:00,24.94,237.92,10.447618852393921
2025-04-16 14:30:00,24.94,246.14,10.500948273837368
2025-04-16 14:45:00,24.94,257.41,10.63955679528308
2025-04-16 15:00:00,55.0,269.27,10.721747992405914
2025-04-16 15:15:00,55.0,279.13,10.67226069168227
2025-04-16 15:30:00,55.0,289.53,10.536523475048057
2025-04-16 15:45:00,55.0,304.9,10.447666487249219
2025-04-16 16:00:00,68.0,311.08,10.500945450763524
2025-04-16 16:15:00,68.0,323.14,10.639509196957427
2025-04-16 16:30:00,68.0,333.97,10.721704923697382
2025-04-16 16:45:00,68.0,341.41,10.672262994276043
2025-04-16 17:00:00,93.16,346.61,10.536571944006342
2025-04-16 17:15:00,93.16,354.02,10.447714087041136
2025-04-16 17:30:00,93.16,359.46,10.500942644586328
2025-04-16 17:45:00,93.16,362.37,10.639461646124415
2025-04-16 18:00:00,118.0,356.7,10.721661885076363
2025-04-16 18:15:00,118.0,356.92,10.672265281669908
2025-04-16 18:30:00,118.0,356.89,10.536620362962235
2025-04-16 18:45:00,118.0,358.59,10.447761651811819
2025-04-16 19:00:00,146.52,359.31,10.500939855268255
2025-04-16 19:15:00,146.52,356.87,10.6394141427131
2025-04-16 19:30:00,146.52,353.53,10.721618876508261
2025-04-16 19:45:00,146.52,351.44,10.672267553897688
2025-04-16 20:00:00,136.48,354.64,10.536668731993071
2025-04-16 20:15:00,136.48,354.05,10.447809181603354
2025-04-16 20:30:00,136.48,354.24,10.500937082771866
2025-04-16 20:45:00,136.48,352.22,10.63936668665267
2025-04-16 21:00:00,121.0,354.63,10.72157589795853
2025-04-16 21:15:00,121.0,352.86,10.6722698109931
2025-04-16 21:30:00,121.0,352.61,10.536717051176037
2025-04-16 21:45:00,121.0,351.25,10.447856676457759
2025-04-16 22:00:00,109.69,352.71,10.500934327059829
2025-04-16 22:15:00,109.69,353.69,10.639319277872449
2025-04-16 22:30:00,109.69,351.99,10.721532949392696
2025-04-16 22:45:00,109.69,353.04,10.67227205298979
2025-04-16 23:00:00,98.59,365.97,10.53676532058813
2025-04-16 23:15:00,98.59,367.72,10.447904136416966
2025-04-16 23:30:00,98.59,368.06,10.500931588094888
2025-04-16 23:45:00,98.59,366.12,10.63927191630193
2025-04-17 00:00:00,88.99,371.36,10.721490030776325
2025-04-17 00:15:00,88.99,369.79,10.672274279921302
2025-04-17 00:30:00,88.99,371.88,10.536813540306206
2025-04-17 00:45:00,88.99,371.19,10.447951561522856
2025-04-17 01:00:00,83.99,368.47,10.500928865839896
2025-04-17 01:15:00,83.99,367.16,10.63922460187072
2025-04-17 01:30:00,83.99,364.59,10.721447142075041
2025-04-17 01:45:00,83.99,363.74,10.672276491821107
2025-04-17 02:00:00,81.67,359.92,10.53686171040696
2025-04-17 02:15:00,81.67,357.38,10.447998951817233
2025-04-17 02:30:00,81.67,355.74,10.5009261602578
2025-04-17 02:45:00,81.67,357.17,10.639177334508586
2025-04-17 03:00:00,80.07,360.51,10.721404283254525
2025-04-17 03:15:00,80.07,362.48,10.672278688722582
2025-04-17 03:30:00,80.07,365.46,10.536909830966916
2025-04-17 03:45:00,80.07,366.88,10.448046307341826
2025-04-17 04:00:00,81.28,367.3,10.500923471311634
2025-04-17 04:15:00,81.28,370.06,10.639130114145436
2025-04-17 04:30:00,81.28,375.55,10.721361454280519
2025-04-17 04:45:00,81.28,377.87,10.672280870659035
2025-04-17 05:00:00,87.43,368.07,10.536957902062449
2025-04-17 05:15:00,87.43,366.41,10.4480936281383
2025-04-17 05:30:00,87.43,365.75,10.500920798964522
2025-04-17 05:45:00,87.43,362.25,10.639082940711306
2025-04-17 06:00:00,108.02,355.2,10.7213186551188
2025-04-17 06:15:00,108.02,351.06,10.67228303766368
2025-04-17 06:30:00,108.02,347.52,10.537005923769772
2025-04-17 06:45:00,108.02,345.08,10.448140914248256
2025-04-17 07:00:00,122.8,346.51,10.50091814317969
2025-04-17 07:15:00,122.8,341.67,10.63903581413639
2025-04-17 07:30:00,122.8,336.0,10.721275885735233
2025-04-17 07:45:00,122.8,328.12,10.672285189769639
2025-04-17 08:00:00,130.0,324.0,10.537053896164931
2025-04-17 08:15:00,130.0,316.71,10.448188165713214
2025-04-17 08:30:00,130.0,312.27,10.50091550392045
2025-04-17 08:45:00,130.0,305.25,10.638988734351013
2025-04-17 09:00:00,121.0,301.26,10.721233146095699
2025-04-17 09:15:00,121.0,294.41,10.672287327009967
2025-04-17 09:30:00,121.0,285.55,10.537101819323825
2025-04-17 09:45:00,121.0,277.93,10.448235382574637
2025-04-17 10:00:00,110.0,274.76,10.500912881150208
2025-04-17 10:15:00,110.0,270.56,10.63894170128564
2025-04-17 10:30:00,110.0,266.66,10.721190436166157
2025-04-17 10:45:00,110.0,261.07,10.672289449417626
2025-04-17 11:00:00,95.03,251.22,10.537149693322181
2025-04-17 11:15:00,95.03,245.62,10.448282564873912
2025-04-17 11:30:00,95.03,244.73,10.500910274832467
2025-04-17 11:45:00,95.03,243.2,10.638894714870888
2025-04-17 12:00:00,80.84,245.41,10.721147755912622
2025-04-17 12:15:00,80.84,246.0,10.672291557025488
2025-04-17 12:30:00,80.84,247.92,10.537197518235583
2025-04-17 12:45:00,80.84,249.06,10.448329712652356
2025-04-17 13:00:00,81.04,249.47,10.500907684930814
2025-04-17 13:15:00,81.04,249.21,10.638847775037496
2025-04-17 13:30:00,81.04,249.17,10.72110510530115
2025-04-17 13:45:00,81.04,250.94,10.672293649866363
2025-04-17 14:00:00,77.75,257.86,10.537245294139447
2025-04-17 14:15:00,77.75,263.15,10.448376825951222
2025-04-17 14:30:00,77.75,269.33,10.50090511140893
2025-04-17 14:45:00,77.75,275.67,10.638800881716357
2025-04-17 15:00:00,77.65,282.02,10.72106248429786
2025-04-17 15:15:00,77.65,287.08,10.672295727972957
2025-04-17 15:30:00,77.65,294.28,10.537293021109036
2025-04-17 15:45:00,77.65,300.28,10.448423904811696
2025-04-17 16:00:00,83.87,305.45,10.500902554230588
2025-04-17 16:15:00,83.87,310.86,10.638754034838492
