Datum,waermebedarf_MWth,strompreis_EUR_MWh,grid_co2_kg_MWh,T_outdoor,T_ground,WRG1_T_K,WRG1_Q_cap,WRG2_T_K,WRG2_Q_cap,WRG3_T_K,WRG3_Q_cap,WRG4_T_K,WRG4_Q_cap
2023-02-07 02:00:00,55.81020992348699,60.0,420.0,5.910241090598682,10.0,284.0292729043418,5.0,288.6835119515543,3.5,283.6752053241504,4.2,284.3036291557886,3.8
2023-02-07 03:00:00,54.03729429895921,60.0,428.2842712474619,5.132316671994006,10.0,285.16374827877263,5.0,291.7523416784318,3.5,282.1762460677551,4.2,288.48652818804544,3.8
2023-02-07 04:00:00,53.3076949992351,65.0,434.6410161513775,4.935261133441261,10.0,289.629317133347,5.0,289.9008476763721,3.5,282.024787551855,4.2,287.3417308762559,3.8
2023-02-07 05:00:00,59.08852494250775,72.23542864692438,438.6370330515628,4.686870316355631,10.0,281.2654696148165,5.0,286.8461926886752,3.5,282.1348836243608,4.2,286.63203332729466,3.8
2023-02-07 06:00:00,63.092998567487854,80.0,440.0,4.691079495518764,10.0,286.37252038074905,5.0,286.2031706573033,3.5,283.7889042847566,4.2,287.0368678661308,3.8
2023-02-07 07:00:00,65.62306383952642,87.76457135307562,438.6370330515628,4.426577464927616,10.0,281.7745682576207,5.0,288.983838343013,3.5,282.15803103835947,4.2,287.6951634107233,3.8
2023-02-07 08:00:00,62.06273866872077,95.0,434.6410161513775,4.318364748488257,10.0,284.05613626842114,5.0,285.3595335859588,3.5,283.5795497137928,4.2,285.92048063938125,3.8
2023-02-07 09:00:00,65.92478451652063,101.21320343559644,428.2842712474619,4.952036499657019,10.0,287.1779011939348,5.0,291.6629175317088,3.5,287.15080159729087,4.2,285.4433905491954,3.8
2023-02-07 10:00:00,69.94092687899537,105.98076211353316,420.0,6.103254483254179,10.0,285.1285600381909,5.0,290.3588802414426,3.5,284.7422494068634,4.2,287.39169051019536,3.8
2023-02-07 11:00:00,73.5281978772557,108.97777478867204,410.3527618041009,5.81507502919882,10.0,282.8445104441414,5.0,287.0616486957906,3.5,282.3479529356643,4.2,285.04325444477,3.8
2023-02-07 12:00:00,68.08330304861883,110.0,400.0,7.184336654436451,10.0,283.5693925814801,5.0,284.57373094181827,3.5,285.4024278443279,4.2,287.81650551142894,3.8
2023-02-07 13:00:00,68.92294853245724,108.97777478867204,389.6472381958992,7.579787729143882,10.0,286.35919549786934,5.0,290.7077447483308,3.5,282.1838492539569,4.2,283.5948327915243,3.8
2023-02-07 14:00:00,64.3831349232419,105.98076211353316,380.0,8.51437241146741,10.0,283.5392667365657,5.0,287.7709203094948,3.5,278.9237509296443,4.2,289.05831127465126,3.8
2023-02-07 15:00:00,62.63660212403576,101.21320343559644,371.7157287525381,9.760546274863293,10.0,285.43291717916395,5.0,290.4756326239469,3.5,280.9838273781652,4.2,287.9451949648261,3.8
2023-02-07 16:00:00,67.8438403783797,95.0,365.3589838486225,9.693625745363269,10.0,285.0911436798076,5.0,284.8111446824113,3.5,279.25841615794826,4.2,287.51205946862774,3.8
2023-02-07 17:00:00,67.0079312858622,87.76457135307562,361.3629669484373,9.92099575294528,10.0,283.6967993047884,5.0,286.80124995409244,3.5,282.2969730319174,4.2,288.965381967891,3.8
2023-02-07 18:00:00,59.783969635259,80.0,360.0,9.32007192951004,10.0,289.28788817865063,5.0,288.0104873994364,3.5,283.0368367583791,4.2,290.33094888892515,3.8
2023-02-07 19:00:00,60.16267481628948,72.23542864692438,361.3629669484373,10.270904261880816,10.0,286.26783804463605,5.0,288.0939611875295,3.5,286.35287462455057,4.2,289.0287401300363,3.8
2023-02-07 20:00:00,55.90409006261909,65.00000000000001,365.3589838486225,9.920818301923854,10.0,280.9497148266848,5.0,287.0998690570416,3.5,283.6538547475283,4.2,283.3182515373367,3.8
2023-02-07 21:00:00,53.38720061348719,60.0,371.7157287525381,10.202947705212372,10.0,285.37290862953887,5.0,289.245699864695,3.5,282.56179894238227,4.2,284.4408460665286,3.8
2023-02-07 22:00:00,55.90348901377104,60.0,380.0,8.346110882523499,10.0,283.6764270704632,5.0,285.8647591412348,3.5,284.658811162367,4.2,285.7503628446086,3.8
2023-02-07 23:00:00,58.84509141616493,60.0,389.6472381958992,7.886032299139533,10.0,286.70486666959243,5.0,287.71524102995744,3.5,278.5777293819842,4.2,287.05218210042165,3.8
2023-02-08 00:00:00,54.91043490222512,60.0,400.0,7.124691841855378,10.0,283.4149585231346,5.0,288.2405912634238,3.5,283.4712291162172,4.2,288.03531804093825,3.8
2023-02-08 01:00:00,58.91160913953502,60.0,410.3527618041009,7.012269504574174,10.0,284.7705271170662,5.0,289.0288776681175,3.5,284.54173038777395,4.2,285.5485123736931,3.8
2023-02-08 02:00:00,48.45063723977564,60.0,420.0,5.452352233806524,10.0,286.0099745579609,5.0,289.42322975617776,3.5,280.0428275084403,4.2,287.37353352895417,3.8
2023-02-08 03:00:00,57.05475626093806,60.0,428.2842712474619,5.018190419325527,10.0,286.73151038834027,5.0,285.75071581632426,3.5,285.2875080864139,4.2,285.4892341352934,3.8
2023-02-08 04:00:00,55.21761767059543,65.0,434.6410161513775,4.705872043504954,10.0,282.5994071858884,5.0,284.9317716585288,3.5,283.6769928149888,4.2,285.7769643940161,3.8
2023-02-08 05:00:00,56.5921762945034,72.23542864692438,438.6370330515628,4.195527082710974,10.0,284.3309975283181,5.0,290.555353643797,3.5,282.1694241721984,4.2,284.1866778063036,3.8
2023-02-08 06:00:00,60.27528232960651,80.0,440.0,3.776783192724736,10.0,284.0501093776781,5.0,288.6646280239592,3.5,284.26556373221257,4.2,285.1535335077782,3.8
2023-02-08 07:00:00,56.11106301867007,87.76457135307562,438.6370330515628,4.199267517581949,10.0,283.6933415348525,5.0,286.5030269268869,3.5,287.5413857156088,4.2,284.29663078876735,3.8
2023-02-08 08:00:00,64.23114839256871,95.0,434.6410161513775,4.93873966357657,10.0,288.5309084805622,5.0,291.10230395104503,3.5,283.363732510117,4.2,285.0482534940453,3.8
2023-02-08 09:00:00,68.39492224736364,101.21320343559644,428.2842712474619,4.365422006734828,10.0,285.8099634219219,5.0,288.23134926858575,3.5,283.49644117260067,4.2,289.1072835932157,3.8
2023-02-08 10:00:00,74.37382995891683,105.98076211353316,420.0,5.566484837073438,10.0,282.4782320913299,5.0,290.3585943681276,3.5,282.0812782009195,4.2,285.1012022223361,3.8
2023-02-08 11:00:00,67.60383701924275,108.97777478867204,410.3527618041009,5.873482457222851,10.0,286.83572389410955,5.0,288.1350369628202,3.5,281.3003112610704,4.2,292.2647641296748,3.8
2023-02-08 12:00:00,66.76602558842725,110.0,400.0,7.597523314462421,10.0,289.24431239402526,5.0,292.121495849764,3.5,284.6606716330885,4.2,287.9866358017618,3.8
2023-02-08 13:00:00,67.66932704521632,108.97777478867204,389.6472381958992,7.014863682915675,10.0,287.06493052110227,5.0,291.51068168488644,3.5,281.2878323481823,4.2,287.36967224738976,3.8
2023-02-08 14:00:00,72.19922187955868,105.98076211353316,380.0,8.220539076364206,10.0,281.961260068092,5.0,287.50207170304185,3.5,283.1431324744388,4.2,285.28328443963755,3.8
2023-02-08 15:00:00,68.2897832798075,101.21320343559644,371.7157287525381,9.309926281091904,10.0,284.0315318542675,5.0,289.9431419019087,3.5,282.0446851064698,4.2,288.400619758818,3.8
2023-02-08 16:00:00,63.14583928681537,95.0,365.3589838486225,10.380838225970486,10.0,287.53382229837325,5.0,289.2907518991703,3.5,283.9579596514928,4.2,285.84872434752447,3.8
2023-02-08 17:00:00,64.2608361372859,87.76457135307562,361.3629669484373,9.86490234833071,10.0,283.58466106876244,5.0,290.7372631150647,3.5,283.6673242105739,4.2,287.24401962929073,3.8
2023-02-08 18:00:00,60.29123264804412,80.0,360.0,9.7224002366534,10.0,285.8876388562925,5.0,286.0701530788398,3.5,285.0750798885158,4.2,292.1201690765376,3.8
2023-02-08 19:00:00,60.0670407490804,72.23542864692438,361.3629669484373,10.8383560135875,10.0,286.5492681068587,5.0,289.3721029199969,3.5,281.9799672022905,4.2,286.8078802005507,3.8
2023-02-08 20:00:00,53.244867265306624,65.00000000000001,365.3589838486225,8.874069261145195,10.0,283.1461390568438,5.0,290.1168489736992,3.5,282.4602501294133,4.2,289.29854665257136,3.8
2023-02-08 21:00:00,54.18084463350558,60.0,371.7157287525381,8.021917365249601,10.0,284.8809492878764,5.0,284.4825210271538,3.5,281.04247256843536,4.2,285.5936471497482,3.8
2023-02-08 22:00:00,54.0197296171696,60.0,380.0,8.720007225026666,10.0,278.51746531986186,5.0,285.6334829746684,3.5,282.1114134798478,4.2,286.93002301900606,3.8
2023-02-08 23:00:00,51.341212629669705,60.0,389.6472381958992,7.525430023131258,10.0,282.9512247173314,5.0,283.9215356444798,3.5,283.7546009860897,4.2,290.541601271271,3.8
2023-02-09 00:00:00,55.74030069266144,60.0,400.0,6.489383591434644,10.0,284.4948636972137,5.0,287.46118633111087,3.5,284.5139772332907,4.2,285.74606588442447,3.8
2023-02-09 01:00:00,55.65263818044972,60.0,410.3527618041009,6.5777210883421136,10.0,282.5044336360703,5.0,289.4350845115919,3.5,281.15566935164475,4.2,290.62489711599386,3.8
2023-02-09 02:00:00,55.01278364160615,60.0,420.0,5.621900356885599,10.0,288.26482260786327,5.0,291.00471410419203,3.5,284.73921184021134,4.2,288.4155038709109,3.8
2023-02-09 03:00:00,54.413532166562135,60.0,428.2842712474619,4.596640341071993,10.0,282.1397172440787,5.0,288.1481895608396,3.5,285.7112757176099,4.2,285.87506644821144,3.8
2023-02-09 04:00:00,51.46157314487397,65.0,434.6410161513775,3.7617715893112367,10.0,284.119911026606,5.0,291.25723109114256,3.5,283.8268698064474,4.2,288.264815478111,3.8
2023-02-09 05:00:00,56.25874460144368,72.23542864692438,438.6370330515628,4.538451185272868,10.0,285.2614811545722,5.0,285.23979708357024,3.5,286.75359162511614,4.2,288.94510889925346,3.8
2023-02-09 06:00:00,58.97185645041969,80.0,440.0,4.32510058897933,10.0,287.88254657813224,5.0,284.5932351212897,3.5,281.4524216017929,4.2,288.2436199244344,3.8
2023-02-09 07:00:00,59.97371400663295,87.76457135307562,438.6370330515628,4.052634589243104,10.0,282.1282756976412,5.0,287.8889046022068,3.5,280.51069059337715,4.2,283.8595505602191,3.8
2023-02-09 08:00:00,64.43550000916898,95.0,434.6410161513775,5.325242286670517,10.0,287.3263275043099,5.0,288.7681308978786,3.5,279.44255950219144,4.2,285.54572564835024,3.8
2023-02-09 09:00:00,68.56892748310688,101.21320343559644,428.2842712474619,4.343637273277282,10.0,285.0204661220392,5.0,287.9346105038118,3.5,285.9920886229784,4.2,286.504962728897,3.8
2023-02-09 10:00:00,75.95229664818434,105.98076211353316,420.0,4.73723741453763,10.0,283.0369826979041,5.0,283.86511579992026,3.5,284.3087313127081,4.2,286.8511331417999,3.8
2023-02-09 11:00:00,70.35162091949753,108.97777478867204,410.3527618041009,5.877588829751816,10.0,285.92420694852655,5.0,287.82175992097444,3.5,282.8888306581791,4.2,288.24134419510136,3.8
2023-02-09 12:00:00,71.03020156289105,110.0,400.0,6.977206991822251,10.0,285.39811939114696,5.0,285.39106099899027,3.5,283.55993725263966,4.2,287.3554020018665,3.8
2023-02-09 13:00:00,69.36401128289191,108.97777478867204,389.6472381958992,7.898126859968908,10.0,283.7995662456824,5.0,289.3393450976601,3.5,280.74902190540325,4.2,284.3293112825798,3.8
2023-02-09 14:00:00,61.24223577544795,105.98076211353316,380.0,8.379381971071835,10.0,285.13960416998003,5.0,288.7331964921937,3.5,287.89150395923366,4.2,287.7603957020119,3.8
2023-02-09 15:00:00,66.97277804439216,101.21320343559644,371.7157287525381,9.29734804181679,10.0,284.2293728062765,5.0,286.12024042734527,3.5,283.25844236395045,4.2,288.22117149056766,3.8
2023-02-09 16:00:00,65.21080573479358,95.0,365.3589838486225,8.972306499258094,10.0,285.2270346905025,5.0,286.97226616532663,3.5,283.2187895892098,4.2,288.1195808958621,3.8
2023-02-09 17:00:00,70.61545075989083,87.76457135307562,361.3629669484373,10.619659780903834,10.0,286.3242613490421,5.0,285.8815729562221,3.5,284.4515332477974,4.2,289.16156145110926,3.8
2023-02-09 18:00:00,59.42291710565664,80.0,360.0,9.958924410803716,10.0,288.1720336322907,5.0,287.8746418054537,3.5,283.96201846347344,4.2,288.6678443090978,3.8
2023-02-09 19:00:00,58.23840538077964,72.23542864692438,361.3629669484373,10.456425394661268,10.0,282.5243690023463,5.0,289.9102846410025,3.5,283.44776804855826,4.2,287.9183601584569,3.8
2023-02-09 20:00:00,54.9132205757369,65.00000000000001,365.3589838486225,9.769438884542168,10.0,289.26606674931253,5.0,286.0285479073289,3.5,281.41905108910936,4.2,286.8596685770827,3.8
2023-02-09 21:00:00,52.07830490595117,60.0,371.7157287525381,9.349696953136531,10.0,281.095824400955,5.0,289.0080930310357,3.5,283.942936714272,4.2,283.67807813296804,3.8
2023-02-09 22:00:00,57.85705703628756,60.0,380.0,8.784883640116101,10.0,284.6964298099288,5.0,286.9394847632551,3.5,286.76404899295005,4.2,287.8592364382652,3.8
2023-02-09 23:00:00,56.87983258171693,60.0,389.6472381958992,8.00031141531622,10.0,286.1766344129692,5.0,286.41425433547533,3.5,285.69084009230994,4.2,287.41537537432623,3.8
2023-02-10 00:00:00,56.977579867607616,60.0,400.0,7.321361379933772,10.0,285.56198373547005,5.0,287.7859392800909,3.5,286.1863732532788,4.2,287.5431576743907,3.8
2023-02-10 01:00:00,52.72653136301315,60.0,410.3527618041009,6.888119129758652,10.0,283.7546009603588,5.0,285.92951535516124,3.5,281.9775686471376,4.2,284.4465028483594,3.8
2023-02-10 02:00:00,58.50698577734025,60.0,420.0,5.598260584850735,10.0,284.5837554992855,5.0,286.8927013893056,3.5,281.0207903594828,4.2,284.83788691918346,3.8
2023-02-10 03:00:00,51.4953723430193,60.0,428.2842712474619,5.233181535234613,10.0,284.01399813068235,5.0,285.6042442148223,3.5,282.7484261598007,4.2,289.1063057066658,3.8
2023-02-10 04:00:00,56.46714273450068,65.0,434.6410161513775,4.357055941503071,10.0,283.8212704861116,5.0,291.9294502658328,3.5,283.1114498245774,4.2,286.92088969228666,3.8
2023-02-10 05:00:00,63.41624479299315,72.23542864692438,438.6370330515628,4.822281128857531,10.0,286.69920419404207,5.0,288.07052710394345,3.5,285.1883830369419,4.2,288.36300139474525,3.8
2023-02-10 06:00:00,57.028391024607934,80.0,440.0,3.661803848970365,10.0,285.7140309719301,5.0,286.60054898401484,3.5,279.6150707405704,4.2,287.05663675226094,3.8
2023-02-10 07:00:00,60.742728624597376,87.76457135307562,438.6370330515628,5.002692737588203,10.0,283.6141808094787,5.0,288.42795982146845,3.5,286.0591006389212,4.2,287.05951227899146,3.8
2023-02-10 08:00:00,65.34877977780674,95.0,434.6410161513775,4.381844813324513,10.0,286.7991997508665,5.0,287.77534390061834,3.5,282.683984202842,4.2,288.876567611952,3.8
2023-02-10 09:00:00,65.20462980032897,101.21320343559644,428.2842712474619,4.163292105381334,10.0,285.6145990417532,5.0,287.5580608009336,3.5,282.14623786010515,4.2,285.96791054356527,3.8
2023-02-10 10:00:00,62.66534982062318,105.98076211353316,420.0,5.564052207455394,10.0,286.6257242376779,5.0,289.22833340008685,3.5,280.97579124947964,4.2,287.192241553882,3.8
2023-02-10 11:00:00,69.93117393540112,108.97777478867204,410.3527618041009,5.883017035954998,10.0,286.25925768384724,5.0,289.5150154200946,3.5,279.6902866562685,4.2,286.07544942258994,3.8
2023-02-10 12:00:00,65.75078514509558,110.0,400.0,7.420321774494362,10.0,283.34200997815583,5.0,286.93899770477896,3.5,284.6463411679238,4.2,286.1310075451354,3.8
2023-02-10 13:00:00,71.53749071468175,108.97777478867204,389.6472381958992,7.450145145656367,10.0,283.87963791960607,5.0,286.84836351871064,3.5,283.14663593437683,4.2,286.3816557530627,3.8
2023-02-10 14:00:00,65.10573659144146,105.98076211353316,380.0,8.27690828339261,10.0,286.4945872102465,5.0,287.4498966056967,3.5,280.4200782005179,4.2,287.4442675432674,3.8
2023-02-10 15:00:00,72.81684015510032,101.21320343559644,371.7157287525381,8.176549978086877,10.0,286.2207405308669,5.0,283.39615767052885,3.5,280.4098424558728,4.2,286.04250275667306,3.8
2023-02-10 16:00:00,62.25861347682317,95.0,365.3589838486225,9.371923051728778,10.0,284.9581968120717,5.0,284.9696178756029,3.5,282.32843060141977,4.2,289.51151225114705,3.8
2023-02-10 17:00:00,61.53865024831956,87.76457135307562,361.3629669484373,8.685837815552727,10.0,285.23465476661755,5.0,290.73374853488906,3.5,286.3380430505788,4.2,285.210785395561,3.8
2023-02-10 18:00:00,62.44055165210901,80.0,360.0,9.20804858825714,10.0,287.55532979157687,5.0,291.28993542700255,3.5,282.4808172972728,4.2,286.6262567116773,3.8
2023-02-10 19:00:00,54.03778772670313,72.23542864692438,361.3629669484373,10.277984806939354,10.0,283.81685722232834,5.0,287.5019279208872,3.5,279.9937140937638,4.2,286.1205378834517,3.8
2023-02-10 20:00:00,55.56864983651033,65.00000000000001,365.3589838486225,9.990976290678732,10.0,286.09419476234007,5.0,289.1531139261116,3.5,282.5085138718281,4.2,289.8939557687075,3.8
2023-02-10 21:00:00,58.26785688570607,60.0,371.7157287525381,9.334049124452124,10.0,284.5956146951322,5.0,288.62250030908706,3.5,282.45455286050463,4.2,287.3931095530231,3.8
2023-02-10 22:00:00,50.98129191359693,60.0,380.0,8.016511928435394,10.0,284.5646375935456,5.0,294.1577616169105,3.5,278.0,4.2,289.0636890789373,3.8
2023-02-10 23:00:00,55.46158464633076,60.0,389.6472381958992,7.752601457236573,10.0,287.1975537039744,5.0,290.23914982286914,3.5,282.8914102669644,4.2,284.02887925392605,3.8
2023-02-11 00:00:00,50.519765588496846,60.0,400.0,6.998198730454716,10.0,286.65083269797606,5.0,287.7441648170385,3.5,282.53813093958263,4.2,287.53410053173855,3.8
2023-02-11 01:00:00,51.56364574355462,60.0,410.3527618041009,5.644360520096166,10.0,286.6270192720013,5.0,286.08891911879914,3.5,284.3924127296268,4.2,288.7792615912469,3.8
2023-02-11 02:00:00,47.52609857824383,60.0,420.0,6.251699150883575,10.0,287.61095761430863,5.0,284.7871073594849,3.5,286.6979121898907,4.2,287.16456797855085,3.8
2023-02-11 03:00:00,47.35908677383145,60.0,428.2842712474619,5.317360801728193,10.0,285.0420076832655,5.0,288.40692727173445,3.5,285.2531300590955,4.2,289.1309607501307,3.8
2023-02-11 04:00:00,51.0438831312338,65.0,434.6410161513775,4.291441701731852,10.0,286.36390594258995,5.0,286.4872985094314,3.5,282.46222261889034,4.2,285.96542309979924,3.8
2023-02-11 05:00:00,52.580718623310446,72.23542864692438,438.6370330515628,4.11566544063006,10.0,284.3794664868131,5.0,285.15549258080466,3.5,280.78694818251665,4.2,289.81869488037114,3.8
2023-02-11 06:00:00,54.601182840830106,80.0,440.0,4.104191403973776,10.0,285.6483327049769,5.0,286.70685423151497,3.5,288.14671960649974,4.2,291.5977962472385,3.8
2023-02-11 07:00:00,56.9737619794205,87.76457135307562,438.6370330515628,3.0813550869206496,10.0,284.7397138912646,5.0,285.8369039927712,3.5,283.118436868029,4.2,286.2743228791207,3.8
2023-02-11 08:00:00,56.09593077958023,95.0,434.6410161513775,4.278335097386385,10.0,285.19399192998543,5.0,291.3742832701452,3.5,283.0278585838259,4.2,286.10899495719843,3.8
2023-02-11 09:00:00,60.34564565405334,101.21320343559644,428.2842712474619,4.537687532441459,10.0,286.19031405087384,5.0,289.7632795138989,3.5,282.95174982578,4.2,289.9067689542354,3.8
2023-02-11 10:00:00,61.83462373181362,105.98076211353316,420.0,4.999189995052542,10.0,283.36355863353305,5.0,287.98405471736675,3.5,283.3961695215357,4.2,290.1591442914614,3.8
2023-02-11 11:00:00,59.46095482007495,108.97777478867204,410.3527618041009,6.082992718249461,10.0,289.18477455137094,5.0,290.95988827778007,3.5,282.7112791761521,4.2,285.9542799456935,3.8
2023-02-11 12:00:00,67.97047843566322,110.0,400.0,7.898843263424761,10.0,282.9879652370006,5.0,288.15473661529523,3.5,281.85267598623955,4.2,286.15962636580826,3.8
2023-02-11 13:00:00,63.23075558502458,108.97777478867204,389.6472381958992,8.096878565941067,10.0,282.5716227744245,5.0,286.2774315973435,3.5,281.9062821175192,4.2,286.436430782279,3.8
2023-02-11 14:00:00,57.243715563233366,105.98076211353316,380.0,8.214410505108601,10.0,287.31622174700016,5.0,291.04624815453934,3.5,282.934493459568,4.2,284.31109897793147,3.8
2023-02-11 15:00:00,61.60398571731556,101.21320343559644,371.7157287525381,9.40761173423772,10.0,286.58332538792587,5.0,289.07782008736933,3.5,281.91315045773246,4.2,285.1626961070316,3.8
2023-02-11 16:00:00,55.2708913233635,95.0,365.3589838486225,10.297753929646316,10.0,286.2482396341043,5.0,285.9255076913471,3.5,281.5743084346457,4.2,284.99171846649585,3.8
2023-02-11 17:00:00,58.12252539824647,87.76457135307562,361.3629669484373,10.36009432032359,10.0,286.25669101852856,5.0,287.6193226438328,3.5,283.2128604553838,4.2,285.46440486979174,3.8
2023-02-11 18:00:00,56.78062938961777,80.0,360.0,10.029815184960087,10.0,284.9755064543062,5.0,286.2487634932305,3.5,282.4900455651583,4.2,286.9306302252264,3.8
2023-02-11 19:00:00,50.12973664631038,72.23542864692438,361.3629669484373,9.57430909001442,10.0,283.2054912570283,5.0,285.2344005380713,3.5,286.0079859771654,4.2,287.46842946507303,3.8
2023-02-11 20:00:00,51.92675225848865,65.00000000000001,365.3589838486225,9.94718786816011,10.0,285.1516091163875,5.0,289.8523550950633,3.5,278.0,4.2,290.10100098562816,3.8
2023-02-11 21:00:00,50.825561853873,60.0,371.7157287525381,9.318063036270516,10.0,283.6456765769758,5.0,291.8188332809403,3.5,285.1830137038449,4.2,285.0032919185224,3.8
2023-02-11 22:00:00,51.644120319988986,60.0,380.0,8.947596610013866,10.0,286.9502394668355,5.0,285.2028648523617,3.5,285.49217038499523,4.2,288.9686447969532,3.8
2023-02-11 23:00:00,53.7935859653079,60.0,389.6472381958992,8.094043036148548,10.0,284.7058852369957,5.0,289.12593847338115,3.5,278.8532195351837,4.2,286.572022311549,3.8
2023-02-12 00:00:00,50.99342830602247,60.0,400.0,6.975268145173784,10.0,284.5092237679943,5.0,286.3490056064149,3.5,281.69871486175634,4.2,286.3146248118393,3.8
2023-02-12 01:00:00,49.72347139765763,60.0,410.3527618041009,6.560952610775739,10.0,283.492527671285,5.0,287.35722831669403,3.5,282.0257492324706,4.2,286.2571182680084,3.8
2023-02-12 02:00:00,51.29537707620138,60.0,420.0,4.938638989218851,10.0,283.22097114074893,5.0,288.82586290855124,3.5,281.81521215152225,4.2,284.1849766105644,3.8
2023-02-12 03:00:00,53.046059712816046,60.0,428.2842712474619,5.0698845295323824,10.0,283.3683794300691,5.0,286.8725508943921,3.5,281.2720184606404,4.2,285.44436662481826,3.8
2023-02-12 04:00:00,49.53169325055333,65.0,434.6410161513775,4.485149892753212,10.0,284.8457965811718,5.0,286.35555920886713,3.5,283.0970432558897,4.2,284.77884830906834,3.8
2023-02-12 05:00:00,51.41599822539844,72.23542864692438,438.6370330515628,4.34844815313687,10.0,285.6823039496333,5.0,288.4873744229838,3.5,281.33809976717794,4.2,290.5045408868472,3.8
2023-02-12 06:00:00,57.79011075721774,80.0,440.0,4.144584321953909,10.0,285.55338159866005,5.0,288.48993314221747,3.5,283.54091365155966,4.2,288.87135678629494,3.8
2023-02-12 07:00:00,58.07129708980944,87.76457135307562,438.6370330515628,5.329872591088242,10.0,286.654366498072,5.0,286.98611364925773,3.5,282.8995237811017,4.2,289.54311018998834,3.8
2023-02-12 08:00:00,56.685471719382136,95.0,434.6410161513775,4.083053796521026,10.0,285.0260037837558,5.0,287.05792338876336,3.5,282.5221039062672,4.2,288.4433441280865,3.8
2023-02-12 09:00:00,61.265916662915096,101.21320343559644,428.2842712474619,4.613181178939449,10.0,287.90706815431463,5.0,288.46409987471526,3.5,281.1848726759168,4.2,284.7418964575656,3.8
2023-02-12 10:00:00,59.49493557189459,105.98076211353316,420.0,5.188429736787618,10.0,284.4706863335241,5.0,285.10383131700536,3.5,281.84645733886333,4.2,285.95095946744044,3.8
2023-02-12 11:00:00,60.249766884108126,108.97777478867204,410.3527618041009,5.94580430511231,10.0,290.4403383331792,5.0,285.18507245124687,3.5,284.5107824516515,4.2,287.97874912245584,3.8
2023-02-12 12:00:00,62.77427926901131,110.0,400.0,6.681306436346741,10.0,286.25133469553003,5.0,286.5631115574951,3.5,284.00183437524873,4.2,284.5557443822161,3.8
2023-02-12 13:00:00,55.65706458213892,108.97777478867204,389.6472381958992,8.370965400861339,10.0,283.28568488716746,5.0,287.5731056965763,3.5,281.0448895104029,4.2,288.42599686034475,3.8
2023-02-12 14:00:00,55.593342302326576,105.98076211353316,380.0,9.210252123994929,10.0,282.8582150038778,5.0,288.621815131196,3.5,283.19866461085843,4.2,286.5193492036837,3.8
2023-02-12 15:00:00,57.98928631939171,101.21320343559644,371.7157287525381,8.835947196684904,10.0,285.9649448304864,5.0,290.9507124338991,3.5,284.5027742467436,4.2,286.2503583849008,3.8
2023-02-12 16:00:00,55.16407286306361,95.0,365.3589838486225,9.1818984248012,10.0,284.55307442934827,5.0,289.715319246404,3.5,279.66118943775723,4.2,288.421919936407,3.8
2023-02-12 17:00:00,56.88981251468749,87.76457135307562,361.3629669484373,10.133485257060409,10.0,286.4280009881842,5.0,287.68012294007315,3.5,284.0867203847599,4.2,287.88852662297205,3.8
2023-02-12 18:00:00,51.82074221874909,80.0,360.0,9.723888477859514,10.0,285.9464752491471,5.0,287.9619675841946,3.5,281.6747524821083,4.2,286.2780676683618,3.8
2023-02-12 19:00:00,48.832343632274615,72.23542864692438,361.3629669484373,10.21424338774496,10.0,284.8543421746863,5.0,285.9949412707244,3.5,284.1411973371863,4.2,289.3186596067285,3.8
2023-02-12 20:00:00,52.93129753784312,65.00000000000001,365.3589838486225,9.699537721778968,10.0,283.3064125638632,5.0,287.96297372801524,3.5,281.47348168691497,4.2,284.8378733448002,3.8
2023-02-12 21:00:00,49.54844739902693,60.0,371.7157287525381,8.363448286061026,10.0,281.97030555062827,5.0,287.4226827221597,3.5,279.390235798671,4.2,288.2318712138885,3.8
2023-02-12 22:00:00,50.13505640937585,60.0,380.0,9.27375260066503,10.0,284.106970095866,5.0,288.6454371206762,3.5,279.74491512423367,4.2,288.1862025159368,3.8
2023-02-12 23:00:00,47.15050362757309,60.0,389.6472381958992,8.674395971855324,10.0,286.71279758864694,5.0,286.3455381128953,3.5,283.0961698933228,4.2,286.38090712137205,3.8
2023-02-13 00:00:00,53.63904318868704,60.0,400.0,6.693605654757807,10.0,285.4281874882604,5.0,289.0386930284823,3.5,283.51944500344297,4.2,287.65226604448424,3.8
2023-02-13 01:00:00,55.27730647427467,60.0,410.3527618041009,6.029692084724445,10.0,282.508522442576,5.0,291.0654778260052,3.5,281.1913667497912,4.2,284.4977728472294,3.8
2023-02-13 02:00:00,52.12251605644424,60.0,420.0,5.642932695362452,10.0,285.34636185170234,5.0,287.78247970308627,3.5,284.27718491755473,4.2,288.8480540384138,3.8
2023-02-13 03:00:00,55.93924504586418,60.0,428.2842712474619,5.045908051433869,10.0,285.77063475945766,5.0,288.8034234441979,3.5,279.6769598754621,4.2,286.630195727114,3.8
2023-02-13 04:00:00,53.49840327520299,65.0,434.6410161513775,4.7311959249831,10.0,283.2322851275977,5.0,289.38028798342225,3.5,282.8678404027054,4.2,285.9545539589619,3.8
2023-02-13 05:00:00,56.61222419737883,72.23542864692438,438.6370330515628,5.107324790515969,10.0,285.3074502118911,5.0,287.1975590562284,3.5,280.57796760047506,4.2,289.0980184516738,3.8
